,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,vibration_rms,temp_c,pressure_bar,humidity_pct,machine_type,shift,plant_region,operator_id,line_id,quality_score,hora,mes,dia_semana
12,0.1554045433052503,10.864269977510258,-9.01739555856393,-8.699417202839808,5.79845034804841,7.389417040375095,-5.483129648965407,-2.741105297415043,-3.706633344997525,6.681720435789619,-1.0579350111301378,-0.9567623781736624,1.5195674804536303,-0.5024600051555506,2.1318555513858546,5.905947994560208,3.5451249313259554,2.8311730603565977,-3.5555529763555294,,,23.60242686727761,5.177895333251247,76.74060859817571,B,night,Centro,142.0,1.0,101.42549042156423,3.0,2.0,5.0
13,,,9.913274214234749,2.901494526670521,-7.347094372608275,6.752736146523117,-6.113271807772042,5.119708443262308,-6.52763041238809,4.652768675860491,-3.123290683993541,,-3.102047014922844,11.05996176761356,4.090275342991156,-1.6906228861668675,0.4212599293743005,,0.6771882024924832,,4.375943530057097,43.92648593185323,3.891394188620185,59.41151792913637,C,evening,Sur,110.0,3.0,79.49737638848525,20.0,2.0,0.0
14,,5.032762190206972,1.857078903752778,1.1862666183444186,-1.97032230475068,-3.0232780256787004,-1.2599775302792944,-8.19638061572621,-4.305908659263998,0.4580574743624328,,-8.382778333128982,6.666361420960139,-8.804429577774602,,-0.3186706478804433,10.208279392352184,,13.125007869290648,2.074727537956849,0.68071879341683,44.32232830597644,,41.70370167881495,,day,Centro,145.0,2.0,76.52222166758506,13.0,3.0,4.0
15,-2.2153061760843182,-5.209387044088284,-5.184488779384576,0.0651314816977912,,10.138489159378723,-2.087128947566471,-9.236890564021015,6.426819044702418,1.7607540820203411,-2.5859556332220834,-3.589453140337397,-9.29800313291541,3.6090853629429778,-12.380660649301644,-0.1150012774592186,-5.068254857166993,11.95020193457381,-1.7030510672187744,6.031463200594512,2.196061723624992,42.80347177002279,5.213010312025624,68.00146137584903,A,day,,127.0,4.0,69.40625341053033,6.0,3.0,0.0
16,7.82158492457956,5.110079239374302,3.7686054500652224,-5.87202548937224,2.391058308344621,-11.48886012315116,-3.008852180819213,-10.620198426743466,2.8630983287899725,5.552763068758685,10.166335375798411,-6.530025851325113,-4.066519079704083,0.3199505223341619,-2.040208513209526,-7.376384569382068,3.61781958324865,-8.156510629116388,4.898826696444751,-4.00189208456036,1.872569468331656,42.15121124748396,4.456585069178669,93.82988274013836,A,day,Centro,118.0,1.0,86.36853988082356,0.0,3.0,4.0
17,-1.347833581548863,10.410137998643256,,8.021646509754518,11.75306741970255,-2.5564056460038174,-1.9664560040708416,-2.062494063356442,0.7611594504690694,5.589729101641705,10.964225961262198,0.4838375756520371,,-2.760362883022952,2.5948910044449374,7.812147600963365,7.016796521877551,,6.741104022721276,-3.3586829807612606,3.078052809747679,34.11287753089678,5.520003331580038,65.20173697691841,A,day,Centro,137.0,1.0,40.8145612970722,22.0,1.0,0.0
19,-10.243666139436373,2.5090881695205884,,-2.4551872824069463,-4.524711089085479,14.14023556945211,0.3102169964107514,6.8084806717092405,11.738252427641612,1.9843393195843653,-4.442770686465182,6.25597307939463,-2.0390714568642125,-3.573489605749045,-2.37271682652536,-5.151397334340533,-2.3821434553152003,2.728994214310396,2.4330028373339982,-4.9644815668208615,0.1331231051994781,43.71438786264992,4.904448633342336,57.52378190072801,A,,Sur,109.0,,111.40225550069096,18.0,6.0,5.0
21,-7.792631509282808,11.815354900932975,-5.906831597460447,-5.015751851806767,8.456046390860823,-2.685903994952417,5.445940941383274,2.2363035542650973,6.745977446106845,-4.780097437794068,8.620708759598124,-4.133818248348033,-0.4082585903970723,-2.526914061753095,,2.3424069183074314,4.444912767679639,-0.6858670285545327,3.3955623295981763,6.167501321331704,,40.246193556922506,7.274968809548352,,A,day,,115.0,3.0,75.34113044602628,,,
22,-10.344391353857317,-7.825393593559458,-5.389433635080084,-0.7525279946074003,-0.9142321575875288,,,,-11.57938887325447,5.261284050478369,5.1539257603019575,0.5684962438210599,-2.552351909998998,-11.70576831253293,0.763518412991221,2.8024921109808103,,-6.049837007347364,2.506519760957838,-1.1586384100200875,0.9305763563087908,44.805362142966025,3.977921824220557,65.34007490352174,B,day,Norte,132.0,1.0,119.28452485402822,11.0,5.0,3.0
23,-3.806473861456032,-4.117481808116701,3.171233127743227,,2.6880073774471134,-1.4029084137357948,-4.349898570242374,3.616342698000597,-3.833813225277985,0.7482098722008518,-3.656295855121926,,-15.75376139865218,0.6771400344748728,-3.111071579257385,1.0831809060154174,0.2532388895605997,-0.2095324229103188,2.14102407016564,0.2700667878974567,1.2831645450789464,44.81455584629155,4.20115117931071,68.42350872976148,B,day,Centro,146.0,5.0,62.18674589728073,18.0,5.0,4.0
24,-6.07057383780104,-6.563082847784631,3.765698757735772,-6.129635631601063,8.857126315593929,,5.712628697414201,-0.2211249515794023,-9.61543920584718,3.8241420987726698,-3.5974835122086777,-12.86785794470251,,11.807887817987185,-0.7935619873065367,8.230695165102045,-4.465098933374395,13.775625469208007,-0.714062005015291,7.724037125674049,2.718431099629274,46.019119506969936,5.046573648758768,,A,night,Sur,145.0,5.0,54.63536969422033,,,
25,,0.2488352181103451,-1.7187768101668206,,-0.8901755129030207,-2.0255532193891947,10.964686670451098,-4.51963043391514,-3.849149316669643,6.225016963711711,2.4969251154701397,5.204895414298569,-0.9810103330666876,12.988536036190563,3.8352249173173023,,1.0229800930078148,0.2314498468926841,-1.7006016339399714,-2.432798324572693,2.4689366281097045,33.455330991489745,6.118514535383328,55.49400283500896,A,evening,Sur,140.0,1.0,76.61029980201188,21.0,5.0,6.0
26,3.653607661305996,1.5044437194679647,4.294408374998509,-11.31743727704982,3.773409076862072,3.4376735133693823,5.7013025030891376,3.1503278388772578,-13.872631610676647,-2.337123472375538,3.5313787173311844,-1.5239714977439889,-11.45356451152553,3.2398102911893703,-3.7643586740260537,-1.4045462852654285,3.119674442313406,6.05828358814112,2.042401199048737,3.367718923051995,0.4100567684228259,48.83335871238821,2.751957098209866,55.40040672289254,B,,Norte,132.0,4.0,56.55544920963295,17.0,1.0,3.0
27,-0.0491362734058388,-6.444824083439423,-0.1300096677536348,-2.2069591483652093,-8.964458543441665,4.351825862259132,1.2441982143178238,2.4841200532344643,-0.0152783051488007,3.803160901297984,-3.3144094579528325,-1.0916858932194378,-2.0553693567128497,,1.6662661771974996,-4.8053503742787145,1.4738421140638678,-5.348499549098211,6.022655951402532,1.0313127585162705,3.15269589098142,34.75728288888349,6.884507338729576,57.588556431716256,B,,Centro,133.0,5.0,81.70383181687482,6.0,4.0,1.0
28,2.926711556347911,-4.072065971375872,5.291848675316101,5.548935922173056,-3.5763803934906084,5.471691331662091,,,-9.05485505703163,3.9313447787082767,-4.532146234769397,,2.948150201557767,1.1037657007061534,0.9670430566971224,-4.531453376998595,-6.663679602065374,-1.340240716148688,-1.4071865414823648,3.2455207163234063,1.513545029103121,34.96130456461273,3.7061546879016825,62.20513221012277,B,evening,Sur,117.0,2.0,81.08739433341265,14.0,2.0,4.0
29,3.306071692110077,-3.762707305990271,0.5559616523137454,2.4050960766334137,1.2487108278305945,-0.3535307438875799,-2.6882905637831764,9.29093918085202,-11.976383147357346,-1.3597862563383534,,-6.5202382400717385,-8.839810629117968,-4.929363705523193,10.347858086934576,-3.0378841532416936,1.92716832597562,-0.6389997752893979,-8.699626382427248,-0.0328068477825107,2.1753419948860944,35.722685143704425,5.322998588417841,43.94323894769674,A,day,,116.0,5.0,61.46777410389792,,,
30,1.7311046807427328,-3.1350657528483645,10.665514705446492,-10.749453701119794,2.354267454486061,-2.689574720709666,2.064631515553717,-4.016676135272843,,-4.923354462971368,-6.1760330912297485,-5.717421075119694,4.703005655521703,2.7662883717627635,1.722820845300361,8.380055351814065,10.860825255423189,,,1.6068617724680574,,45.59221340087522,4.362539748059063,82.15476147966706,A,night,Centro,148.0,5.0,25.3282343922753,2.0,5.0,3.0
31,-4.48704656391438,-10.81640130032821,2.099190593804442,2.792749838966784,0.2218470630263545,-6.566632929144463,-2.463143945724837,-1.933841250160232,-1.5614528138632742,-0.8563857276780734,3.7033418442399513,3.67087365752733,-4.786171776847382,3.622777799241423,,-6.793876888740763,,2.023818822641184,-0.1554323423762355,,1.9335176861676768,32.51426923904686,,57.532046904932486,C,night,Centro,144.0,1.0,72.46884709016877,19.0,3.0,3.0
32,,-4.943349268207504,5.437907802902807,-9.3935140027925,-2.683288650491316,-12.267888420572747,4.6604812294229365,-7.433302079886953,8.034072818165214,-3.029439004509291,1.9355089500889384,-4.706684311004526,7.590829470799092,6.953580108331817,6.848435053915293,-3.1059777325727125,-6.179173242330137,2.6376942202833757,-4.539190286862961,1.2977757898826268,3.088727350542576,37.46293066263269,4.217579304453444,,C,day,Norte,122.0,1.0,104.68157633251153,0.0,4.0,0.0
33,4.530465098740858,-3.020100173082911,,-1.4721027635086072,-4.164704984898199,-3.879081323486551,-8.271077612041918,1.2903358855755431,,6.121887591833547,0.9233557155879576,1.3968146449690595,4.833139711458383,-4.220350257838474,-5.337450113326941,-9.577829806112256,-1.578574598707195,5.031123940290919,-3.6430914107673287,1.39049900774209,3.4473582466970782,38.273931305598175,4.532025053354507,56.11113914871228,C,evening,Norte,,1.0,71.17090987360797,,,
34,-8.000451783698566,1.401758107465882,-5.450456083378959,15.787380092305268,-6.135262579923819,6.73479689568357,4.043547135433536,,,,5.062005876294656,-7.895442168810766,8.132447673297971,1.996298039565775,-2.1240959012380745,6.645124834736414,-2.9875105431227613,-4.645959140737623,-0.89244825269444,0.9526921603370332,0.5630871954081152,47.06623336270283,3.57861740700694,82.5003479149754,C,evening,Norte,112.0,4.0,61.846719280852994,13.0,5.0,4.0
35,10.452971404887604,-5.784708234109933,11.685835834644529,0.9688821337322862,-3.244675781848001,-4.523659967687936,,6.3303281026650255,-13.759035089295656,-7.43642457837518,1.3712328604750816,0.7825683947386526,-6.168465808263956,-14.923199099250397,2.055450408681059,0.5402274474777446,0.0338237916327799,-10.730793380291985,-2.314117208248451,2.261720548408262,3.661455054573606,42.33292166339827,4.71396889178851,29.076274225135855,A,day,Centro,128.0,5.0,116.98027779322015,21.0,6.0,6.0
36,-2.505403147518868,11.858332420987196,-5.304653085976071,-5.806793678380796,4.6404504239090265,-6.994980638608099,-2.821304314693008,0.8895513379446728,-3.4572534168700013,2.167881113533911,9.909442068478157,,6.095151831252649,0.8301228633725857,-3.866939899396976,-5.991263664418834,-6.6875994159913335,-4.617916424519783,2.7245960414998485,5.076528646970929,,35.18590321032718,5.635022483667324,69.12091599089102,C,day,Centro,147.0,2.0,68.79545480440599,17.0,4.0,6.0
37,-1.1587950789973624,-5.949301875448169,,0.4008701052109996,0.7360944528024714,4.525811766696874,1.4449264713167431,5.2367556746604285,-5.073773115420763,-8.203468332773062,9.307282165111056,7.087889435776197,5.473636616706,-3.4662279940593965,-0.1464166923632366,5.022460999014709,-2.278085560182129,2.2363069625963488,0.9067393268094016,4.884334473703976,0.9230735933230576,41.17241031088829,4.124745430078582,45.91168472361496,,evening,,105.0,2.0,50.95318304660056,11.0,1.0,0.0
38,7.971396406799669,,-4.022974458912728,-0.5740418643961617,-4.578418475868807,2.937882682763112,3.954534274618092,-6.144283876140373,-12.889755316049389,5.564907286992407,-4.126046996452818,-7.064454514347911,,-13.545675013436057,-4.971178892231955,11.24318320968482,-8.623332780948848,-7.836358174022693,-2.0030282955521552,5.011912831126243,1.9720979770744556,23.764666915157687,5.4349173671067845,64.96859171722832,B,,Centro,137.0,2.0,97.38956070944276,17.0,2.0,6.0
40,-4.53542414162537,-15.065573190282834,0.2054907065753473,-3.376180186342843,-1.0646447765736056,0.2603667190592479,12.182654652964835,-4.330789297767447,3.175772587110899,2.4909921843314,7.616165066851738,-1.3540101112912626,-15.624035962654164,,1.4529993081086876,10.96248076604036,7.224680419318259,2.546423053857229,-2.519386073667069,5.659702537495866,1.022906681983357,48.09836723683804,4.990614606199131,60.48797442185137,B,evening,Centro,105.0,3.0,60.73055161598028,3.0,6.0,6.0
41,0.4729948575286852,-4.175387322900244,14.084508460775451,-5.073859633027357,-3.258276022390397,-7.016752266231902,-12.232597526449553,-6.991711101548872,-1.1540289921496485,-13.73850142708611,5.731014333338597,-11.306162239989588,1.121863937784878,-6.66150786059297,7.76228263041844,1.4194066243306749,-1.6599865132021918,-4.908766488065312,-10.1845745695897,11.967146837161955,2.6469917950878457,36.8820979734562,3.0032715707830144,66.91916447765361,A,day,,105.0,5.0,44.98640757151056,11.0,2.0,2.0
42,1.630299004447627,,3.443328356388845,11.37968588234667,-1.1657360831469812,1.9559042318105957,-15.294565489336817,,,-5.157600039800409,0.3764253833871301,7.056467005971379,9.07374896592979,,-1.5698145087225148,-8.023811322737458,-16.58319762961144,0.5878383416924927,5.95629329542935,7.65730869193264,3.4243717395031577,35.351644128310895,7.444958034207264,49.46436360495792,A,evening,Centro,129.0,1.0,95.23947518432789,10.0,3.0,6.0
43,-9.037858334205067,5.999576827912124,9.018289567121911,,1.7891284341184597,-4.640900704644821,-8.49342601449787,-9.41688266917048,-5.824461660466183,-1.9574715927311848,-4.275228185969728,-7.19906722597835,,,3.041589104051244,2.0380415945268844,8.054200599040017,-12.055411037109732,-4.33393437647092,-1.2346782819503344,,26.653426441223388,6.151009100332124,18.099404319385528,A,day,Centro,122.0,2.0,83.7400257867526,,,
44,4.13811052991973,-6.093399971432918,5.329290013638589,3.632296562996373,-2.2473164450563288,-4.776801488343399,-4.320401604488263,8.01309052390543,-6.928990264507632,0.2219020870787327,6.011392118359064,1.8017985210925551,-7.025007165977196,-8.059245122332143,5.721459309864292,-4.366114772317897,1.9267354972650104,6.810771297900496,-10.271801997697956,-4.890622181817229,2.2410970660506413,41.41156039155114,,86.01435336760902,B,evening,Centro,144.0,4.0,87.07748994123133,4.0,4.0,5.0
45,-2.7107792130342085,3.456104486906786,3.44764198490688,12.636207355638172,-7.807664492517495,-6.681011879505721,,5.980906184184735,,-9.97699178332818,,1.922120615074824,1.4067580475945052,-8.091364335315543,,3.7420450643198726,-10.289552360084784,,-11.6859526020691,-0.813713762678499,2.006730286011332,29.02282873150192,3.411515739651401,58.37702593406476,C,night,Norte,145.0,1.0,88.34025942385875,12.0,5.0,0.0
46,-1.035223867105617,-7.263510990839121,-4.973843051245708,8.371665582567921,2.699196613785434,-0.7004245975344152,3.684939989842292,-10.04438357426104,4.676690746744235,,,,8.352308946734695,,9.114023584202195,13.38778796405095,4.856228169554457,,0.1935255891478881,0.7808519817782453,2.5566202099019644,38.44430885132942,,46.46753144230488,B,day,Centro,,3.0,48.927091562976784,10.0,2.0,6.0
47,-1.016742999498933,-0.5750069978571427,1.525031073082752,9.298816303364363,-17.65204550448271,4.682315446099125,0.5214432713739334,2.640313809749628,-13.958483502722888,-0.5133442088988092,8.71969279334944,-3.179872173144111,1.0451693819599013,7.645746965561226,2.7773807615964574,,-4.97038954623647,,0.7054822527507641,7.426240751677941,1.0214030631449196,42.22697514611868,6.98100276770258,44.71066671161798,C,day,Centro,111.0,,167.57674427361337,19.0,4.0,2.0
48,-19.66149367338834,-34.763053511702665,172.40225606102194,-82.04093243769248,23.62207990840069,-11.200730197239512,108.90140548707292,-39.54881883146373,-75.23205492819245,-56.85865427756158,40.22803453180607,-8.882061134907701,39.27429102232799,7.577612887593746,14.95561437195963,33.2506260624488,-57.46119104847325,91.04429685188562,,-72.42448692914064,22.03056166957729,284.43441645900515,,621.5638141686484,B,,Sur,102.0,2.0,-729.6852420498585,3.0,6.0,4.0
49,-10.542487294707922,-1.9040226886030176,4.225882021271846,-14.035543453482845,,-3.133860452662496,-0.2863467165483387,-0.347545114562092,4.135811552684332,10.76303566457148,1.57417827885381,6.801925903982323,-4.039722838061467,-2.971238537623736,-11.634079265258991,,5.5338125404859,,3.3012407087918527,-6.13011950925037,3.0872836507572297,36.439323910752194,5.40825163357981,52.43151697408975,B,day,Centro,132.0,3.0,106.46557989400353,15.0,6.0,3.0
51,1.5059211492793574,-5.853169074088448,3.7064094862882975,-0.2190636690083112,,-12.992620973370762,-4.0860010409647165,-7.333086285916919,7.266267920253798,-3.1719380822463923,8.408113948094364,-6.234639330148561,,-3.903846851246116,-0.5710001391787125,,-0.167170614408603,7.694149088835537,2.1302800147605945,6.871310753636228,2.7304055883870157,44.75371929684939,4.123710836729339,23.59777673265908,B,,Centro,137.0,2.0,77.38849778837245,4.0,4.0,0.0
52,1.2593346461541448,,4.558564258337231,-13.55103927449949,-1.4673422194326735,2.0173666966534864,0.2363875408617181,4.232655421403559,-8.99431298748554,5.917683478605087,-7.820568029678002,3.077322199976797,-3.0809241720287304,-15.854040327084364,2.030527492939555,-0.35047880024367,-4.932274712765315,-4.197548008591301,13.003418660839756,-8.232364545427295,2.8887553520241105,35.90089673642014,4.71958422148758,56.1812952141274,A,evening,Sur,131.0,2.0,38.41881628084683,13.0,3.0,4.0
53,-6.39143732003858,14.074398233766043,5.305687494816745,14.432867669508031,-1.2504462420668505,,-6.7570869476929865,-10.21615756423578,4.404022860192811,,-4.870460864776509,-8.449287807285103,2.4888562720416454,,2.9928323056227386,,-9.824524035217966,-2.211094411524156,,-0.0457624093669951,2.6397156507735846,33.2665842683685,6.746348200950004,,B,day,Sur,146.0,5.0,117.6032138534138,15.0,4.0,4.0
54,-6.844594831805915,-2.719168403812414,2.7721356274968647,-4.846939448258538,4.143474295204887,-9.455082173883918,1.1298117126000988,-6.700893692239878,-8.874969302499593,12.23080952101084,-3.7180780220075818,14.14544956574115,-1.4064972563874578,-0.6799169166407485,2.2859089870513936,-0.4393622236513493,5.7378792409386055,-3.404774368210512,7.422138535954521,-1.3883392228159552,3.798605358672199,38.80507374962408,4.712999848224024,64.15416733123801,C,day,Centro,128.0,5.0,73.49275479417128,20.0,4.0,2.0
55,,-3.3986513279807724,-6.812142228278574,9.478300211095023,-0.991356863554707,-1.490998955491447,2.479716785866032,-3.1835180325226,,,-5.652009363591813,-8.770745213435488,-0.0541440736944352,1.072630529367434,-0.5880961792804524,-1.8226818488607128,9.393125756879394,5.519962442439416,-13.64398808620187,-0.928805520372496,2.8937735912192872,41.41469858580102,6.564667834310574,61.97572877723217,C,,Sur,129.0,2.0,36.69553028253574,4.0,2.0,4.0
57,-3.32997218329581,8.444634683503365,-3.475880053046041,3.1605246408846583,3.636448449176065,-2.8493482985916216,6.624776062218762,2.613139400578444,15.465432790346746,6.495210160808483,-8.657540530971717,,-1.7380692838718126,,-2.735940298098241,,9.901042471812024,-5.140276019193007,-2.130421814679831,-5.011573872756241,0.4652266121928274,29.52992071855347,8.065162232255533,63.29157263010529,B,night,Centro,129.0,5.0,59.3902420300028,23.0,1.0,3.0
58,-14.576229510139967,4.130466323332711,-10.19483691342974,,-5.542111529192336,-6.624108394236121,2.59690056065607,,2.090740657205922,-6.591667182771264,2.702499526807553,5.106366974878811,-1.6356225711242691,6.355071308644932,-1.6059815234433572,-2.2245974523243093,-12.954911352684466,-2.1669774943734983,-6.3515102105055545,-5.212764276856444,0.9036277643972466,43.60751487934152,3.588391739632659,51.060743842805465,A,,Norte,133.0,,176.40737849922598,,,
60,-8.71890042434271,-9.94831030101118,,8.777304642790249,1.7229417382806198,3.783846731819359,-4.409856761795402,2.671814107337076,8.99450195812561,0.1092676215279323,-8.576294691027812,,2.5823172853163427,1.5209824547867947,2.7030365252171067,8.181234616154502,-7.415887613574727,-4.482317145851819,,1.7325594348725446,1.929786412719852,39.67872396211826,5.213891936264411,75.32614534313102,B,day,Centro,105.0,1.0,127.1093780651236,13.0,2.0,2.0
62,1.5589278965955042,2.5501355639722405,-14.383027170811816,-10.728776564384315,8.052710972396174,-8.862315219925186,-0.616510413440031,6.8283006985834405,3.952791150880321,-0.8815301362031436,-2.8925381309598075,5.678090713457937,8.015503982067724,-0.13894023658652,-9.298324884962696,-0.2196317592017533,-2.852304269061088,-2.126130217308637,,,0.1203615811676279,33.39960452354518,3.7298034199751977,63.01729027332577,,,Norte,136.0,4.0,96.1862467065934,5.0,6.0,5.0
65,-5.748945297691607,6.616693483965436,0.4264798019117243,-2.26403339180708,2.1738209624477283,,1.7294201147901784,4.3241172475628975,-4.397455017312559,-1.1895965745270007,-2.956952594650642,3.885229875681216,-7.949739782606073,4.4853154953991785,-1.2128678473870915,0.0178676215573299,-4.737762212329202,-9.943634085636283,-10.348421034289771,7.874173580978935,2.9768274877542344,46.69959357223107,6.049337667740095,58.3580839140084,A,day,Sur,,2.0,66.59732963334793,11.0,5.0,2.0
66,4.789525237016514,-1.2822614036838245,-11.332383792398277,5.110470241836407,-5.758274116559918,-2.797810844018023,-4.291406426157024,-1.836259734309969,-6.279687268293024,6.900456668492786,2.8282431855487515,1.7719795347962863,-3.001816648940878,-3.065540665595661,5.905899467856819,-8.57422149110695,-14.831392189661951,,-5.086325611690353,-1.763631434142598,1.677845196235882,,3.882229362199568,58.57322797794592,B,evening,Sur,135.0,4.0,68.87024163193196,,,
67,-1.631140244440896,11.69055932460688,0.1046829753922301,9.134751963139092,-4.192598932370286,4.047693563054051,-5.304433243680225,-0.1832134331408274,-0.522637220942891,0.1913217044345657,-14.565252954243856,8.34658622397278,4.816049599523656,2.873697926288,1.3067335878833843,5.550006818951316,-6.060638400282448,-2.822320480803848,-5.448356174761005,4.094145285139491,1.642656661896557,20.425918812455496,6.328006995124929,37.082371673492574,B,evening,Centro,,4.0,80.81352868550914,12.0,3.0,0.0
68,2.537425615921384,-1.6956291088662048,9.724473133474609,-1.273876198938411,4.053308001477972,-5.36879002009514,-10.514258370919835,1.3283402653154752,3.005793503387165,0.6148344908388331,1.0273619483052587,-5.571799115439768,-1.5541422300549468,7.399925279082685,4.846764470449825,10.73414540473243,0.3867248586636621,-2.9920896568865523,,0.6356739385547043,2.497919968994477,42.96120539114139,6.65925646179758,63.39080321946946,B,day,Centro,147.0,1.0,81.00171544749207,2.0,4.0,5.0
69,,1.7527155626768989,-7.069641807040399,1.8044535599551448,1.3847190342287816,-4.396771521187322,3.427353524886697,,-5.14867450754201,4.365735322820949,-4.116931300264021,3.408666230469389,4.82222850567215,-0.1780684279911695,-3.5230065948299947,-4.791834067825115,2.0013999968490275,9.619331842431963,9.082247643966868,-1.713860240635081,2.320642168057471,33.19068647363333,7.159447107387064,53.358981720858566,B,day,,131.0,4.0,69.41993421087936,6.0,4.0,2.0
70,12.31357416527933,-1.7117889743252976,-0.4668566721873555,,-0.0707781917740409,-17.80204247504766,0.9200596969279916,0.513423043736935,-3.742556647274573,-0.3497994832821722,-8.370408618486424,-3.7925240134740905,-14.148343511302397,-1.3560282390275382,-5.411436338778479,0.7367048096632205,-4.972026929231045,-5.660188309199787,3.9224612234392113,1.3495481674741685,3.067530823827296,35.60377983786428,6.862321286903199,61.868806832006506,A,night,Centro,128.0,4.0,142.88387551731444,21.0,2.0,5.0
